customer_age,job_type,housing_loan,personal_loan,education,balance
48.0,technician,no,no,tertiary,4410.0
37.0,management,no,no,secondary,1574.0
33.0,management,yes,no,tertiary,2508.0
31.0,blue-collar,yes,no,secondary,328.0
60.0,admin.,no,no,secondary,108.0
33.0,blue-collar,yes,no,primary,1068.0
58.0,retired,yes,no,secondary,1895.0
50.0,self-employed,yes,no,secondary,464.0
18.0,student,no,no,primary,244.0
33.0,technician,yes,no,secondary,221.0
54.0,management,yes,no,tertiary,6653.0
26.0,services,yes,no,secondary,-149.0
42.0,unemployed,no,no,primary,488.0
47.0,services,yes,no,secondary,301.0
58.0,management,no,no,tertiary,3099.0
28.0,technician,yes,no,secondary,-115.0
35.0,management,no,no,tertiary,-5.0
33.0,management,no,no,tertiary,12602.0
44.0,self-employed,no,no,primary,1054.0
32.0,blue-collar,yes,no,secondary,979.0
31.0,admin.,yes,no,secondary,203.0
36.0,services,yes,no,secondary,164.0
53.0,management,yes,no,tertiary,429.0
30.0,blue-collar,yes,no,secondary,-113.0
29.0,entrepreneur,yes,yes,tertiary,510.0
36.0,management,yes,no,tertiary,303.0
25.0,admin.,yes,no,tertiary,757.0
36.0,management,yes,yes,tertiary,967.0
31.0,management,no,no,tertiary,9319.0
28.0,management,yes,no,tertiary,3.0
46.0,management,no,no,unknown,377.0
41.0,services,no,no,secondary,520.0
45.0,services,yes,yes,secondary,397.0
31.0,technician,yes,no,secondary,113.0
35.0,technician,yes,no,secondary,334.0
56.0,blue-collar,yes,no,unknown,6254.0
51.0,entrepreneur,yes,yes,tertiary,315.0
41.0,blue-collar,yes,no,primary,1564.0
33.0,management,yes,no,tertiary,1491.0
33.0,management,yes,no,tertiary,-4.0
50.0,blue-collar,yes,no,secondary,507.0
29.0,technician,yes,yes,secondary,319.0
59.0,admin.,no,no,secondary,443.0
43.0,blue-collar,yes,no,primary,644.0
32.0,technician,no,no,secondary,253.0
60.0,retired,yes,no,tertiary,0.0
52.0,technician,yes,no,tertiary,1093.0
35.0,housemaid,no,no,primary,78.0
27.0,blue-collar,yes,no,secondary,708.0
49.0,blue-collar,yes,no,primary,1159.0
56.0,retired,no,no,primary,335.0
45.0,management,no,yes,tertiary,-335.0
56.0,services,no,yes,unknown,382.0
22.0,admin.,yes,no,tertiary,-1.0
35.0,management,yes,no,tertiary,2924.0
30.0,admin.,yes,yes,secondary,7637.0
28.0,admin.,yes,no,secondary,104.0
42.0,management,no,no,tertiary,204.0
35.0,admin.,no,no,secondary,93.0
59.0,entrepreneur,no,no,tertiary,955.0
23.0,technician,no,no,secondary,593.0
32.0,student,yes,no,primary,2751.0
22.0,admin.,yes,no,secondary,296.0
54.0,housemaid,yes,no,secondary,162.0
33.0,technician,yes,no,secondary,-255.0
27.0,student,no,no,secondary,316.0
34.0,services,yes,no,secondary,447.0
56.0,retired,no,no,secondary,8327.0
50.0,blue-collar,yes,no,secondary,-368.0
42.0,unemployed,yes,no,primary,-577.0
35.0,admin.,yes,no,secondary,48.0
41.0,technician,yes,no,secondary,2226.0
38.0,admin.,yes,no,secondary,784.0
34.0,technician,no,no,secondary,26.0
46.0,services,no,no,secondary,3550.0
57.0,technician,yes,no,secondary,3237.0
28.0,blue-collar,no,yes,primary,1542.0
29.0,student,yes,no,secondary,330.0
28.0,services,yes,no,secondary,194.0
34.0,technician,no,no,tertiary,669.0
27.0,management,yes,no,tertiary,614.0
42.0,technician,yes,yes,tertiary,381.0
45.0,blue-collar,yes,yes,secondary,130.0
39.0,services,yes,no,primary,1596.0
44.0,technician,no,no,secondary,690.0
41.0,admin.,yes,no,secondary,-606.0
37.0,management,yes,no,tertiary,33.0
43.0,services,yes,no,secondary,3403.0
24.0,technician,yes,no,secondary,594.0
31.0,technician,no,no,secondary,2326.0
58.0,retired,no,yes,secondary,210.0
61.0,admin.,yes,yes,secondary,2166.0
24.0,admin.,no,no,secondary,253.0
42.0,blue-collar,yes,no,primary,610.0
34.0,blue-collar,yes,no,primary,540.0
34.0,admin.,yes,no,secondary,1765.0
23.0,blue-collar,yes,no,secondary,513.0
34.0,blue-collar,yes,no,unknown,-95.0
32.0,management,yes,no,tertiary,966.0
39.0,unemployed,yes,no,secondary,4.0
50.0,admin.,no,yes,secondary,164.0
52.0,technician,no,no,secondary,1022.0
42.0,blue-collar,yes,no,secondary,1374.0
44.0,blue-collar,yes,no,primary,890.0
41.0,blue-collar,no,no,primary,298.0
32.0,blue-collar,yes,no,secondary,-126.0
27.0,entrepreneur,yes,no,tertiary,499.0
32.0,unknown,no,no,secondary,109.0
49.0,blue-collar,yes,yes,primary,51.0
41.0,technician,yes,no,secondary,-1313.0
33.0,admin.,yes,no,secondary,1129.0
54.0,services,no,no,secondary,198.0
42.0,blue-collar,yes,no,primary,67.0
38.0,services,yes,no,tertiary,1324.0
43.0,admin.,yes,no,secondary,337.0
63.0,entrepreneur,no,no,primary,2282.0
46.0,blue-collar,yes,no,secondary,581.0
51.0,blue-collar,no,no,primary,1056.0
52.0,management,no,no,tertiary,9862.0
33.0,management,no,no,tertiary,12.0
35.0,unemployed,yes,no,secondary,74.0
55.0,housemaid,yes,no,tertiary,2356.0
45.0,technician,no,yes,secondary,2125.0
34.0,technician,no,no,secondary,19.0
55.0,admin.,no,no,unknown,596.0
27.0,entrepreneur,no,yes,secondary,679.0
24.0,services,yes,no,secondary,430.0
39.0,management,yes,no,tertiary,259.0
38.0,management,yes,no,secondary,19.0
55.0,blue-collar,no,no,primary,119.0
34.0,technician,yes,no,secondary,173.0
52.0,blue-collar,yes,no,secondary,397.0
53.0,self-employed,no,no,secondary,1376.0
36.0,technician,no,no,secondary,2464.0
39.0,admin.,yes,no,secondary,-4.0
36.0,management,yes,no,tertiary,1047.0
36.0,technician,yes,yes,secondary,302.0
59.0,management,no,no,tertiary,7460.0
34.0,self-employed,no,no,secondary,3331.0
53.0,technician,yes,no,secondary,1489.0
40.0,admin.,yes,no,secondary,-2.0
36.0,blue-collar,yes,no,primary,20.0
32.0,blue-collar,yes,no,secondary,954.0
51.0,entrepreneur,yes,no,tertiary,18903.0
29.0,management,yes,no,tertiary,1395.0
33.0,management,yes,no,tertiary,494.0
35.0,services,yes,no,secondary,5292.0
31.0,blue-collar,no,no,secondary,2140.0
27.0,blue-collar,yes,no,primary,-76.0
33.0,management,no,no,tertiary,4.0
28.0,blue-collar,yes,yes,primary,1102.0
36.0,unemployed,yes,no,tertiary,1851.0
46.0,management,no,no,primary,5352.0
43.0,admin.,yes,no,secondary,773.0
31.0,blue-collar,yes,no,secondary,10284.0
51.0,blue-collar,yes,no,secondary,-73.0
48.0,services,yes,yes,secondary,26.0
28.0,student,no,no,tertiary,8749.0
37.0,blue-collar,yes,no,secondary,-4.0
37.0,admin.,no,no,tertiary,284.0
69.0,retired,no,no,primary,453.0
38.0,housemaid,no,no,primary,-3.0
36.0,management,no,no,tertiary,1270.0
46.0,management,no,no,tertiary,290.0
30.0,admin.,yes,no,secondary,500.0
36.0,blue-collar,no,no,unknown,447.0
49.0,management,no,no,tertiary,297.0
39.0,management,yes,no,tertiary,5344.0
45.0,blue-collar,yes,no,primary,-125.0
54.0,blue-collar,no,no,primary,1298.0
58.0,management,no,no,tertiary,0.0
37.0,admin.,yes,no,secondary,520.0
40.0,technician,yes,no,secondary,10686.0
20.0,admin.,no,yes,secondary,340.0
66.0,retired,no,no,unknown,33.0
35.0,admin.,no,no,tertiary,165.0
26.0,management,no,no,secondary,843.0
33.0,technician,yes,yes,primary,57.0
48.0,management,no,no,tertiary,8110.0
31.0,admin.,yes,no,secondary,453.0
56.0,management,yes,no,tertiary,7.0
29.0,technician,no,no,tertiary,8026.0
42.0,blue-collar,yes,yes,secondary,461.0
21.0,blue-collar,yes,no,primary,963.0
47.0,admin.,no,no,tertiary,2549.0
46.0,technician,yes,no,secondary,6376.0
26.0,blue-collar,yes,no,primary,2597.0
44.0,services,yes,no,secondary,6348.0
38.0,blue-collar,yes,no,secondary,408.0
36.0,admin.,no,yes,secondary,-71.0
41.0,blue-collar,yes,yes,secondary,592.0
51.0,admin.,no,no,secondary,273.0
35.0,services,yes,no,secondary,4952.0
50.0,blue-collar,no,yes,secondary,572.0
42.0,services,no,no,secondary,2345.0
34.0,management,yes,no,secondary,512.0
33.0,technician,yes,no,secondary,-573.0
26.0,management,yes,no,tertiary,2414.0
57.0,technician,no,yes,secondary,4266.0
46.0,technician,no,no,secondary,422.0
33.0,self-employed,no,no,secondary,3445.0
30.0,self-employed,no,no,tertiary,8.0
74.0,retired,no,no,primary,2691.0
30.0,self-employed,yes,no,tertiary,657.0
43.0,management,no,no,tertiary,445.0
31.0,technician,yes,yes,tertiary,100.0
49.0,technician,yes,no,secondary,736.0
31.0,blue-collar,yes,yes,secondary,76.0
30.0,management,no,no,tertiary,15.0
49.0,blue-collar,yes,yes,primary,656.0
33.0,technician,yes,no,secondary,-422.0
34.0,technician,no,no,secondary,3042.0
42.0,entrepreneur,no,yes,tertiary,254.0
35.0,unknown,no,no,secondary,180.0
36.0,technician,yes,no,secondary,6.0
29.0,technician,yes,yes,tertiary,-111.0
75.0,retired,no,no,tertiary,4910.0
30.0,blue-collar,yes,yes,tertiary,462.0
29.0,technician,no,no,secondary,38.0
40.0,management,no,no,tertiary,7.0
31.0,management,no,no,tertiary,412.0
42.0,entrepreneur,yes,no,tertiary,1065.0
50.0,services,yes,yes,secondary,2.0
31.0,blue-collar,no,yes,secondary,207.0
38.0,unemployed,yes,no,primary,3046.0
31.0,self-employed,yes,yes,secondary,300.0
35.0,blue-collar,yes,no,primary,4404.0
33.0,management,no,no,tertiary,143.0
30.0,services,yes,no,secondary,338.0
32.0,technician,no,no,secondary,619.0
35.0,technician,no,no,secondary,287.0
38.0,unemployed,no,no,primary,1241.0
41.0,management,yes,no,secondary,3687.0
54.0,management,yes,no,tertiary,4.0
25.0,student,no,no,secondary,761.0
35.0,management,yes,no,tertiary,65.0
44.0,self-employed,yes,no,secondary,263.0
53.0,services,yes,no,tertiary,2276.0
34.0,blue-collar,no,no,primary,105.0
31.0,blue-collar,no,yes,secondary,280.0
37.0,admin.,no,no,tertiary,22087.0
43.0,technician,yes,no,secondary,640.0
32.0,admin.,no,no,secondary,209.0
58.0,retired,no,yes,secondary,-394.0
40.0,management,no,no,tertiary,-4.0
47.0,management,yes,no,secondary,4416.0
39.0,technician,yes,no,secondary,313.0
33.0,self-employed,yes,yes,tertiary,1181.0
45.0,blue-collar,yes,no,primary,277.0
38.0,management,no,no,tertiary,2670.0
26.0,technician,no,no,secondary,400.0
50.0,management,no,no,tertiary,15443.0
53.0,retired,yes,yes,secondary,-168.0
50.0,blue-collar,yes,no,primary,806.0
36.0,self-employed,no,no,tertiary,1509.0
45.0,blue-collar,yes,no,secondary,208.0
36.0,management,no,no,tertiary,578.0
40.0,housemaid,yes,no,primary,20.0
42.0,blue-collar,no,no,secondary,628.0
32.0,technician,yes,yes,unknown,1.0
34.0,technician,no,no,tertiary,152.0
50.0,technician,no,no,secondary,222.0
31.0,student,yes,no,tertiary,476.0
29.0,blue-collar,no,no,secondary,2141.0
34.0,blue-collar,yes,no,primary,1904.0
53.0,blue-collar,yes,no,primary,637.0
26.0,management,yes,no,tertiary,195.0
40.0,blue-collar,no,no,primary,1560.0
46.0,management,yes,no,secondary,3290.0
44.0,services,yes,no,secondary,5045.0
25.0,services,yes,no,tertiary,2940.0
25.0,technician,yes,no,secondary,557.0
29.0,technician,yes,yes,tertiary,73.0
37.0,unemployed,yes,no,secondary,1801.0
25.0,admin.,no,no,tertiary,334.0
43.0,entrepreneur,no,yes,unknown,8.0
44.0,management,no,no,tertiary,4.0
46.0,admin.,no,no,secondary,-477.0
37.0,blue-collar,yes,no,primary,12128.0
46.0,technician,no,yes,secondary,1713.0
26.0,admin.,no,no,secondary,425.0
35.0,entrepreneur,yes,no,secondary,454.0
53.0,retired,yes,no,primary,755.0
53.0,retired,yes,no,tertiary,-456.0
52.0,management,yes,no,tertiary,600.0
30.0,student,no,no,secondary,972.0
38.0,blue-collar,yes,no,primary,4172.0
44.0,technician,no,no,secondary,-59.0
31.0,blue-collar,yes,no,secondary,22.0
36.0,technician,yes,no,secondary,410.0
45.0,blue-collar,yes,no,unknown,985.0
38.0,housemaid,no,no,secondary,9.0
37.0,services,yes,no,secondary,509.0
57.0,management,no,no,tertiary,557.0
27.0,blue-collar,no,yes,secondary,140.0
26.0,technician,yes,no,tertiary,5.0
52.0,blue-collar,yes,yes,primary,619.0
42.0,self-employed,no,yes,tertiary,-269.0
23.0,blue-collar,yes,no,secondary,812.0
24.0,management,yes,no,tertiary,322.0
41.0,blue-collar,yes,yes,secondary,750.0
36.0,management,yes,no,secondary,4.0
46.0,management,no,no,unknown,2467.0
39.0,admin.,yes,no,secondary,15.0
40.0,management,yes,no,tertiary,552.0
36.0,management,yes,no,tertiary,810.0
35.0,management,no,no,tertiary,573.0
32.0,unemployed,no,no,tertiary,157.0
36.0,blue-collar,yes,no,primary,508.0
46.0,services,yes,no,secondary,694.0
50.0,technician,yes,no,unknown,665.0
51.0,technician,yes,yes,secondary,1838.0
54.0,services,no,no,secondary,1368.0
30.0,unemployed,yes,no,tertiary,259.0
34.0,blue-collar,yes,no,secondary,13.0
25.0,management,no,no,tertiary,526.0
33.0,management,yes,yes,tertiary,439.0
43.0,blue-collar,yes,no,secondary,-238.0
31.0,technician,yes,no,secondary,312.0
42.0,admin.,yes,no,unknown,350.0
27.0,management,yes,no,tertiary,-232.0
36.0,technician,no,no,tertiary,4387.0
27.0,blue-collar,yes,yes,secondary,143.0
38.0,technician,yes,no,secondary,-97.0
33.0,services,yes,no,secondary,28.0
43.0,management,no,no,tertiary,814.0
41.0,blue-collar,no,no,secondary,480.0
40.0,technician,no,no,secondary,169.0
31.0,technician,no,no,unknown,349.0
29.0,admin.,yes,yes,secondary,792.0
39.0,management,yes,no,tertiary,461.0
59.0,retired,no,yes,secondary,993.0
39.0,technician,yes,no,secondary,1629.0
32.0,blue-collar,yes,no,primary,1307.0
37.0,management,yes,no,tertiary,1354.0
54.0,technician,no,no,secondary,3202.0
33.0,blue-collar,yes,no,tertiary,354.0
33.0,technician,no,no,tertiary,75.0
60.0,retired,no,no,primary,1428.0
30.0,management,no,no,tertiary,297.0
55.0,retired,no,no,primary,-2.0
61.0,management,no,no,tertiary,-312.0
51.0,blue-collar,yes,no,primary,281.0
31.0,blue-collar,no,no,unknown,6284.0
35.0,blue-collar,yes,yes,primary,1347.0
24.0,student,no,no,secondary,1959.0
29.0,management,yes,no,tertiary,2454.0
54.0,blue-collar,no,no,primary,2138.0
46.0,blue-collar,yes,yes,secondary,1344.0
36.0,blue-collar,yes,no,secondary,1282.0
27.0,technician,yes,no,secondary,4790.0
39.0,technician,no,no,tertiary,434.0
32.0,admin.,yes,no,tertiary,354.0
50.0,blue-collar,yes,no,secondary,149.0
50.0,blue-collar,yes,no,primary,8004.0
38.0,services,no,no,unknown,-220.0
34.0,management,yes,yes,tertiary,1952.0
32.0,management,yes,no,tertiary,331.0
42.0,management,yes,no,tertiary,22.0
46.0,technician,yes,no,secondary,859.0
34.0,blue-collar,yes,no,secondary,619.0
43.0,management,yes,no,tertiary,1708.0
39.0,admin.,yes,no,secondary,-166.0
37.0,blue-collar,yes,no,primary,1006.0
36.0,self-employed,no,no,tertiary,1925.0
31.0,technician,yes,no,secondary,1603.0
41.0,blue-collar,yes,no,primary,3955.0
25.0,housemaid,yes,yes,secondary,68.0
43.0,entrepreneur,yes,no,secondary,4387.0
42.0,management,no,no,tertiary,453.0
49.0,technician,no,no,secondary,1.0
68.0,retired,no,no,secondary,2852.0
46.0,management,yes,no,secondary,5889.0
57.0,technician,yes,no,secondary,1243.0
43.0,entrepreneur,no,no,tertiary,1676.0
50.0,management,no,no,tertiary,2327.0
34.0,blue-collar,yes,no,secondary,21.0
42.0,housemaid,no,no,secondary,826.0
38.0,blue-collar,yes,yes,secondary,268.0
33.0,technician,no,no,secondary,4608.0
36.0,admin.,no,no,secondary,50.0
42.0,self-employed,no,no,secondary,102.0
39.0,technician,no,no,tertiary,21.0
41.0,blue-collar,yes,yes,secondary,580.0
32.0,unemployed,no,no,primary,400.0
45.0,technician,no,no,secondary,4.0
33.0,technician,yes,no,secondary,-14.0
36.0,management,yes,no,tertiary,23.0
49.0,self-employed,yes,no,secondary,1.0
53.0,management,no,no,tertiary,2814.0
37.0,entrepreneur,no,no,secondary,922.0
27.0,technician,yes,yes,secondary,908.0
30.0,unemployed,no,no,secondary,1570.0
26.0,blue-collar,no,no,secondary,5.0
30.0,admin.,yes,no,secondary,496.0
43.0,admin.,yes,no,secondary,223.0
29.0,admin.,yes,yes,secondary,35.0
33.0,blue-collar,no,no,secondary,73.0
38.0,technician,no,no,secondary,1230.0
38.0,admin.,yes,no,secondary,766.0
35.0,unemployed,yes,no,secondary,4.0
46.0,management,no,no,tertiary,1186.0
49.0,management,no,no,tertiary,834.0
30.0,unemployed,yes,no,tertiary,1613.0
18.0,student,no,no,unknown,5372.0
26.0,student,no,no,primary,1237.0
45.0,management,no,no,tertiary,0.0
36.0,management,yes,yes,tertiary,-2.0
29.0,management,yes,no,tertiary,8439.0
41.0,blue-collar,yes,yes,secondary,0.0
35.0,blue-collar,no,yes,secondary,1754.0
23.0,student,no,no,secondary,1252.0
42.0,admin.,yes,no,secondary,633.0
35.0,technician,no,yes,secondary,539.0
27.0,management,no,no,tertiary,804.0
25.0,student,no,no,tertiary,507.0
48.0,management,yes,no,tertiary,1203.0
30.0,technician,no,no,secondary,6107.0
25.0,admin.,yes,no,primary,28.0
46.0,housemaid,no,no,secondary,4.0
49.0,management,yes,no,secondary,272.0
34.0,technician,no,no,tertiary,699.0
54.0,housemaid,no,no,secondary,275.0
43.0,management,yes,no,tertiary,538.0
25.0,student,no,no,tertiary,192.0
38.0,blue-collar,yes,no,secondary,220.0
34.0,technician,no,no,tertiary,5206.0
43.0,technician,yes,no,secondary,346.0
40.0,management,no,no,tertiary,1192.0
31.0,management,no,no,tertiary,15457.0
46.0,self-employed,no,no,tertiary,3290.0
29.0,technician,yes,no,secondary,3.0
28.0,blue-collar,yes,no,secondary,-42.0
35.0,management,no,no,secondary,569.0
26.0,blue-collar,yes,no,secondary,3.0
26.0,blue-collar,yes,no,unknown,372.0
35.0,management,no,no,tertiary,337.0
30.0,entrepreneur,yes,yes,tertiary,-5.0
46.0,technician,no,no,secondary,75.0
48.0,management,no,no,tertiary,2892.0
38.0,blue-collar,yes,no,unknown,-930.0
18.0,student,no,no,unknown,2786.0
56.0,retired,no,no,secondary,413.0
33.0,blue-collar,no,no,secondary,278.0
44.0,technician,yes,yes,secondary,1.0
34.0,self-employed,yes,no,tertiary,327.0
52.0,blue-collar,yes,no,secondary,1497.0
33.0,technician,no,no,tertiary,2553.0
43.0,blue-collar,no,no,primary,714.0
29.0,technician,yes,yes,secondary,20.0
50.0,management,yes,no,tertiary,2125.0
26.0,unknown,no,no,secondary,1186.0
45.0,unemployed,no,no,primary,8727.0
31.0,technician,yes,no,tertiary,123.0
56.0,retired,yes,no,secondary,1873.0
38.0,management,no,no,tertiary,3356.0
47.0,technician,yes,no,tertiary,45.0
50.0,technician,no,no,secondary,807.0
25.0,technician,yes,no,secondary,3070.0
34.0,services,yes,no,secondary,315.0
41.0,entrepreneur,no,no,secondary,-3.0
62.0,management,no,no,tertiary,-4.0
46.0,management,yes,no,tertiary,2235.0
62.0,management,no,no,primary,93.0
36.0,blue-collar,yes,no,secondary,-1000.0
59.0,retired,no,no,primary,94.0
40.0,self-employed,no,no,secondary,-15.0
47.0,technician,yes,no,primary,3526.0
48.0,unemployed,no,no,secondary,1038.0
56.0,management,yes,no,tertiary,109.0
44.0,unemployed,yes,no,secondary,2936.0
31.0,technician,yes,no,secondary,713.0
40.0,blue-collar,yes,no,primary,942.0
31.0,services,no,yes,secondary,5.0
36.0,management,no,no,tertiary,1203.0
53.0,housemaid,no,no,primary,3678.0
45.0,admin.,yes,yes,secondary,-3.0
31.0,services,no,yes,secondary,37.0
25.0,unemployed,no,no,primary,202.0
56.0,technician,yes,no,secondary,802.0
42.0,admin.,yes,yes,secondary,1804.0
49.0,management,no,no,tertiary,3024.0
56.0,blue-collar,no,no,secondary,626.0
36.0,technician,yes,no,tertiary,23.0
42.0,blue-collar,no,no,secondary,237.0
42.0,admin.,yes,no,secondary,956.0
32.0,technician,no,no,tertiary,79.0
54.0,blue-collar,no,no,primary,179.0
40.0,retired,no,no,primary,4.0
34.0,blue-collar,yes,no,secondary,556.0
46.0,management,yes,no,tertiary,-2.0
26.0,technician,no,no,tertiary,867.0
34.0,management,yes,no,tertiary,1293.0
31.0,services,no,no,secondary,113.0
47.0,management,yes,no,tertiary,308.0
42.0,technician,yes,no,secondary,5632.0
51.0,entrepreneur,yes,no,secondary,813.0
21.0,admin.,yes,no,unknown,-30.0
42.0,management,yes,no,tertiary,6542.0
20.0,services,yes,no,primary,7978.0
44.0,services,yes,yes,secondary,3329.0
36.0,unemployed,yes,no,secondary,53.0
25.0,services,yes,no,secondary,-374.0
38.0,blue-collar,yes,no,primary,89.0
33.0,services,yes,no,secondary,490.0
30.0,admin.,no,no,secondary,899.0
36.0,student,no,no,unknown,1278.0
42.0,management,no,no,tertiary,19.0
48.0,management,yes,no,tertiary,321.0
36.0,services,yes,no,secondary,1327.0
38.0,services,no,yes,secondary,53.0
55.0,services,no,no,secondary,465.0
32.0,management,no,yes,tertiary,598.0
34.0,management,yes,no,tertiary,11674.0
54.0,housemaid,no,no,unknown,1280.0
55.0,services,yes,no,secondary,2723.0
29.0,services,yes,yes,secondary,233.0
48.0,technician,no,no,secondary,2935.0
44.0,admin.,yes,no,secondary,2134.0
35.0,technician,yes,no,secondary,68.0
37.0,blue-collar,yes,no,secondary,163.0
42.0,technician,yes,no,unknown,-10.0
28.0,management,yes,no,tertiary,7545.0
43.0,services,yes,yes,secondary,-208.0
58.0,management,yes,no,tertiary,26253.0
41.0,technician,no,no,secondary,28.0
33.0,blue-collar,no,no,secondary,180.0
32.0,blue-collar,yes,no,secondary,11.0
30.0,technician,no,no,tertiary,467.0
23.0,student,yes,no,secondary,1768.0
48.0,management,no,no,tertiary,2363.0
38.0,blue-collar,no,no,secondary,5205.0
41.0,unemployed,yes,no,tertiary,1556.0
52.0,management,yes,no,tertiary,1343.0
53.0,management,no,no,tertiary,94.0
32.0,management,no,yes,tertiary,215.0
31.0,management,no,no,tertiary,7349.0
39.0,blue-collar,yes,yes,primary,214.0
49.0,blue-collar,no,no,primary,10443.0
24.0,blue-collar,yes,no,secondary,936.0
37.0,blue-collar,yes,no,secondary,635.0
34.0,admin.,yes,no,secondary,393.0
49.0,admin.,yes,no,secondary,181.0
26.0,admin.,no,no,secondary,381.0
86.0,retired,no,no,primary,1255.0
61.0,self-employed,no,no,tertiary,181.0
43.0,services,yes,no,secondary,130.0
36.0,unemployed,yes,no,secondary,-473.0
38.0,blue-collar,yes,no,secondary,31.0
35.0,services,yes,no,secondary,774.0
35.0,technician,no,no,secondary,2924.0
39.0,services,yes,no,primary,-90.0
54.0,services,no,yes,secondary,-233.0
37.0,technician,yes,yes,secondary,-284.0
46.0,admin.,yes,no,tertiary,230.0
30.0,management,no,no,tertiary,2396.0
46.0,technician,no,no,tertiary,644.0
48.0,admin.,yes,no,secondary,2167.0
34.0,blue-collar,yes,no,secondary,20.0
34.0,self-employed,no,no,tertiary,983.0
50.0,blue-collar,no,no,primary,345.0
21.0,blue-collar,yes,yes,secondary,141.0
55.0,management,no,no,unknown,3498.0
35.0,management,no,no,tertiary,898.0
49.0,blue-collar,no,no,secondary,257.0
56.0,services,yes,no,secondary,-4.0
57.0,entrepreneur,no,yes,secondary,933.0
34.0,blue-collar,yes,no,secondary,2368.0
25.0,technician,yes,yes,tertiary,180.0
51.0,technician,no,no,unknown,3.0
43.0,blue-collar,yes,no,secondary,582.0
35.0,management,yes,no,tertiary,0.0
38.0,admin.,yes,no,secondary,724.0
32.0,management,no,no,tertiary,1489.0
37.0,management,yes,no,tertiary,2984.0
33.0,management,no,no,tertiary,0.0
47.0,blue-collar,yes,no,secondary,39.0
31.0,technician,yes,yes,secondary,639.0
34.0,blue-collar,no,no,primary,63.0
49.0,technician,yes,no,tertiary,5058.0
35.0,housemaid,yes,no,primary,452.0
50.0,management,yes,no,tertiary,-3.0
28.0,technician,yes,no,secondary,299.0
36.0,admin.,no,no,secondary,1284.0
56.0,housemaid,yes,no,primary,999.0
55.0,unemployed,no,no,tertiary,5344.0
22.0,services,yes,no,secondary,4062.0
31.0,services,yes,no,secondary,2.0
41.0,management,yes,no,tertiary,2661.0
52.0,blue-collar,yes,no,primary,228.0
57.0,management,yes,no,tertiary,5432.0
47.0,admin.,yes,no,secondary,331.0
46.0,technician,no,no,secondary,71.0
26.0,services,no,no,secondary,451.0
59.0,technician,yes,no,unknown,2.0
51.0,entrepreneur,yes,yes,primary,8301.0
48.0,services,yes,no,secondary,368.0
29.0,admin.,no,no,unknown,2734.0
40.0,admin.,yes,no,secondary,-359.0
58.0,retired,no,no,secondary,633.0
34.0,self-employed,no,no,tertiary,7342.0
40.0,blue-collar,no,no,secondary,757.0
39.0,blue-collar,yes,no,primary,-194.0
34.0,admin.,yes,no,secondary,887.0
59.0,technician,yes,no,tertiary,6577.0
35.0,blue-collar,no,yes,secondary,273.0
39.0,management,no,no,secondary,10355.0
36.0,admin.,yes,no,secondary,-5.0
38.0,technician,yes,yes,secondary,1440.0
25.0,technician,no,yes,tertiary,201.0
39.0,blue-collar,yes,yes,secondary,13.0
43.0,technician,yes,no,secondary,118.0
45.0,blue-collar,yes,no,unknown,173.0
57.0,technician,no,no,secondary,-4.0
35.0,management,no,no,tertiary,254.0
29.0,blue-collar,no,no,secondary,63.0
45.0,entrepreneur,no,no,tertiary,3659.0
43.0,blue-collar,yes,no,secondary,1238.0
33.0,management,yes,no,tertiary,995.0
48.0,management,yes,no,tertiary,950.0
29.0,admin.,yes,no,unknown,58.0
55.0,entrepreneur,no,no,secondary,1174.0
28.0,management,no,no,tertiary,720.0
34.0,services,no,no,tertiary,3.0
43.0,services,yes,yes,secondary,-48.0
31.0,technician,yes,no,secondary,3342.0
65.0,retired,no,no,secondary,1366.0
45.0,blue-collar,no,yes,primary,-404.0
60.0,housemaid,no,no,primary,3.0
33.0,management,yes,no,tertiary,2.0
61.0,housemaid,no,no,secondary,-5.0
33.0,technician,no,no,secondary,3292.0
50.0,unemployed,yes,no,primary,1847.0
48.0,management,yes,no,tertiary,216.0
43.0,management,yes,no,tertiary,6346.0
44.0,admin.,yes,no,secondary,-259.0
47.0,blue-collar,yes,no,primary,-453.0
31.0,technician,no,no,tertiary,14.0
57.0,housemaid,no,no,secondary,2067.0
34.0,management,yes,no,tertiary,1737.0
74.0,retired,no,no,secondary,4.0
45.0,blue-collar,no,no,primary,4665.0
42.0,blue-collar,yes,no,primary,525.0
35.0,blue-collar,yes,no,secondary,-1.0
32.0,blue-collar,no,no,secondary,334.0
57.0,retired,no,no,secondary,2650.0
56.0,retired,no,no,secondary,1959.0
30.0,technician,yes,no,secondary,12.0
53.0,management,yes,no,tertiary,1440.0
30.0,student,yes,no,tertiary,741.0
40.0,technician,yes,no,secondary,291.0
49.0,technician,yes,no,unknown,1350.0
78.0,retired,no,no,secondary,2302.0
56.0,retired,no,no,primary,701.0
34.0,self-employed,no,yes,tertiary,-3.0
52.0,management,yes,yes,tertiary,774.0
31.0,management,yes,no,tertiary,4.0
35.0,admin.,no,no,secondary,4.0
53.0,admin.,yes,yes,tertiary,4.0
28.0,admin.,no,no,secondary,-240.0
64.0,retired,yes,no,secondary,5966.0
57.0,unemployed,no,no,secondary,306.0
35.0,blue-collar,yes,no,primary,57.0
